mlid,firstname,surname,party,PublicWhip URL
41780,Craig,Whittaker,Con,https://www.publicwhip.org.uk/mp.php?mpid=41780
42608,Craig,Whittaker,Con,https://www.publicwhip.org.uk/mp.php?mpid=42608
41635,John,Whittingdale,Con,https://www.publicwhip.org.uk/mp.php?mpid=41635
42627,John,Whittingdale,Con,https://www.publicwhip.org.uk/mp.php?mpid=42627
42304,Nadia,Whittome,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42304
41910,Bill,Wiggin,Con,https://www.publicwhip.org.uk/mp.php?mpid=41910
42538,Bill,Wiggin,Con,https://www.publicwhip.org.uk/mp.php?mpid=42538
42382,James,Wild,Con,https://www.publicwhip.org.uk/mp.php?mpid=42382
42360,Craig,Williams,Con,https://www.publicwhip.org.uk/mp.php?mpid=42360
41449,Hywel,Williams,PC,https://www.publicwhip.org.uk/mp.php?mpid=41449
42315,Hywel,Williams,PC,https://www.publicwhip.org.uk/mp.php?mpid=42315
41455,Paul,Williams,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41455
41810,Chris,Williamson,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41810
42051,Chris,Williamson,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42051
42053,Chris,Williamson,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42053
41960,Gavin,Williamson,Con,https://www.publicwhip.org.uk/mp.php?mpid=41960
42485,Gavin,Williamson,Con,https://www.publicwhip.org.uk/mp.php?mpid=42485
42214,Munira,Wilson,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42214
41656,Phil,Wilson,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41656
41589,Sammy,Wilson,DUP,https://www.publicwhip.org.uk/mp.php?mpid=41589
42393,Sammy,Wilson,DUP,https://www.publicwhip.org.uk/mp.php?mpid=42393
42237,Beth,Winter,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42237
42330,Rosie,Winterton,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42330
41654,Pete,Wishart,SNP,https://www.publicwhip.org.uk/mp.php?mpid=41654
42190,Pete,Wishart,SNP,https://www.publicwhip.org.uk/mp.php?mpid=42190
41989,Sarah,Wollaston,Con,https://www.publicwhip.org.uk/mp.php?mpid=41989
42042,Sarah,Wollaston,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42042
42049,Sarah,Wollaston,LDem,https://www.publicwhip.org.uk/mp.php?mpid=42049
41817,Mike,Wood,Con,https://www.publicwhip.org.uk/mp.php?mpid=41817
42583,Mike,Wood,Con,https://www.publicwhip.org.uk/mp.php?mpid=42583
41742,John,Woodcock,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41742
42024,John,Woodcock,Independent,https://www.publicwhip.org.uk/mp.php?mpid=42024
41859,William,Wragg,Con,https://www.publicwhip.org.uk/mp.php?mpid=41859
42371,William,Wragg,Con,https://www.publicwhip.org.uk/mp.php?mpid=42371
41603,Jeremy,Wright,Con,https://www.publicwhip.org.uk/mp.php?mpid=41603
42352,Jeremy,Wright,Con,https://www.publicwhip.org.uk/mp.php?mpid=42352
41660,Mohammad,Yasin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41660
42596,Mohammad,Yasin,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42596
42168,Jacob,Young,Con,https://www.publicwhip.org.uk/mp.php?mpid=42168
41420,Nadhim,Zahawi,Con,https://www.publicwhip.org.uk/mp.php?mpid=41420
42132,Nadhim,Zahawi,Con,https://www.publicwhip.org.uk/mp.php?mpid=42132
41613,Daniel,Zeichner,Lab,https://www.publicwhip.org.uk/mp.php?mpid=41613
42506,Daniel,Zeichner,Lab,https://www.publicwhip.org.uk/mp.php?mpid=42506
